Customer_ID,Age,Income,Employment_Type,Credit_Score,DTI,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Region,Branch,Previous_Defaults,Late_Payments,Outstanding_Amount,Days_Past_Due,Loan_Status,Application_Date,Payment_Date
108636,26,83200.0,Business Owner,654.0,49.6,Auto Loan,739000.0,11.2,240,South,Bengaluru,0,0,258400.0,0,Active,2021-06-28,2022-01-13
102739,59,18600.0,Business Owner,900.0,33.1,Home Loan,3686000.0,7.91,120,North,Chandigarh,0,0,1005400.0,0,Active,2021-05-10,2022-07-10
115934,48,67700.0,Business Owner,692.0,38.5,Credit Card,20000.0,13.07,24,Central,Raipur,1,2,5200.0,0,Active,2024-11-11,2026-09-20
114273,23,74100.0,Unemployed,610.0,57.4,Auto Loan,1038000.0,14.26,24,Central,Nagpur,0,2,363400.0,0,Active,2021-03-06,2022-10-27
102607,33,44500.0,Business Owner,519.0,43.5,Education Loan,1176000.0,17.02,24,,Hyderabad,1,3,865200.0,63,Default,2024-05-04,2025-10-09
114982,36,43100.0,Self-Employed,728.0,15.0,Business Loan,2918000.0,11.38,36,south,Bengaluru,0,3,1036200.0,0,Active,2023-07-11,2025-02-28
112953,65,122100.0,Business Owner,865.0,37.0,Home Loan,4341000.0,14.35,60,Central,Raipur,0,2,2435800.0,0,Active,2021-04-10,2023-04-16
106612,52,126000.0,Salaried,612.0,31.6,Auto Loan,535000.0,11.37,120,North,Delhi,0,1,174300.0,0,Active,2023-12-27,2024-04-09
106446,29,84400.0,Salaried,661.0,22.9,Home Loan,3578000.0,6.0,36,West,Ahmedabad,1,0,0.0,0,Closed,2021-03-01,2021-07-18
109012,24,246000.0,Salaried,687.0,20.5,Credit Card,220000.0,9.01,84,West,Mumbai,0,1,119900.0,0,Active,2024-11-21,2025-07-08
116985,30,39600.0,Business Owner,775.0,49.4,Education Loan,1212000.0,10.98,24,North,Chandigarh,0,3,0.0,0,Closed,2023-09-19,2024-03-03
102154,43,,Retired,819.0,28.5,Home Loan,2603000.0,13.46,24,Central,Nagpur,0,2,2237200.0,0,Active,2022-08-06,2023-11-25
102485,33,25600.0,Unemployed,538.0,33.4,Home Loan,2888000.0,12.76,24,Central,Nagpur,0,1,2678700.0,0,Active,2021-11-01,2022-06-27
108470,33,78200.0,Salaried,659.0,-5.8,Personal Loan,533000.0,9.3,12,North,Chandigarh,0,2,0.0,0,Closed,2021-02-24,2022-02-06
111570,32,43700.0,Self-Employed,603.0,26.5,Home Loan,3075000.0,11.36,60,East,Kolkata,0,2,0.0,0,Closed,2023-11-15,2024-08-18
119612,43,133300.0,Self-Employed,819.0,32.8,Credit Card,151000.0,8.26,120,Central,Bhopal,0,1,0.0,0,Closed,2023-03-31,2024-02-11
107349,29,26300.0,Salaried,812.0,41.1,Auto Loan,1182000.0,11.17,36,North,Lucknow,0,1,462800.0,0,Active,2023-06-04,2024-10-27
112579,25,54700.0,Self-Employed,557.0,22.9,Home Loan,3260000.0,15.85,12,East,Bhubaneswar,0,3,2487100.0,0,Active,2024-12-28,2026-04-22
101545,33,94500.0,Unemployed,520.0,34.6,Home Loan,3845000.0,14.87,48,East,Bhubaneswar,0,1,2273500.0,0,Active,2024-06-06,2026-07-03
113570,18,97700.0,Unemployed,678.0,43.2,Personal Loan,444000.0,10.9,120,West,Pune,0,3,161900.0,0,Active,2022-01-19,2022-11-26
110218,18,66100.0,Business Owner,509.0,33.1,Credit Card,152000.0,17.35,120,North,Delhi,0,2,96000.0,0,Active,2023-11-24,2025-07-25
108400,40,47900.0,Salaried,675.0,36.0,Auto Loan,689000.0,12.19,120,North,Lucknow,2,4,479400.0,0,Active,2024-05-10,2025-10-26
118389,30,104100.0,Business Owner,645.0,41.0,Auto Loan,873000.0,6.0,12,South,Bengaluru,0,1,195100.0,0,Active,2022-08-15,2023-10-09
116559,50,22900.0,,477.0,23.2,Credit Card,195000.0,12.36,180,East,Patna,0,1,0.0,0,Closed,2021-05-20,2022-10-20
105014,37,132000.0,Salaried,700.0,16.6,Credit Card,191000.0,12.54,60,Central,Raipur,1,2,0.0,0,Closed,2023-05-24,2024-04-14
113023,38,40000.0,Salaried,619.0,51.1,Auto Loan,316000.0,9.92,48,Central,Nagpur,0,1,281800.0,0,Active,2024-11-22,2025-11-10
112357,34,,Salaried,445.0,24.9,Personal Loan,354000.0,14.26,48,West,Mumbai,0,0,122300.0,0,Active,2022-09-10,2024-01-25
100972,32,51300.0,Unemployed,695.0,28.4,Credit Card,141000.0,13.62,120,South,Chennai,0,1,82400.0,0,Active,2024-07-05,2024-12-27
109307,50,61200.0,Salaried,754.0,38.1,Education Loan,1208000.0,11.94,12,NORTH,Delhi,0,1,1088100.0,0,Active,2024-03-13,2024-09-14
115380,26,,Self-Employed,776.0,18.2,Personal Loan,334000.0,13.06,84,West,Ahmedabad,3,2,45500.0,0,Active,2023-03-29,2023-09-08
107992,40,40000.0,Unemployed,678.0,23.6,Personal Loan,384000.0,10.42,240,East,Bhubaneswar,0,1,0.0,0,Closed,07-20-2021,2022-04-28
116677,30,48400.0,Unemployed,526.0,19.7,Auto Loan,584000.0,8.21,84,Central,Bhopal,0,1,378800.0,8,Delinquent,2022-08-20,2024-05-24
106524,50,82800.0,Salaried,691.0,50.9,Personal Loan,135000.0,10.55,24,West,Pune,0,0,94700.0,0,Active,2023-07-15,2024-09-11
118754,39,40500.0,Salaried,551.0,30.2,Business Loan,1577000.0,12.94,36,West,Mumbai,0,4,276800.0,83,Delinquent,2023-07-20,2023-09-04
103817,35,44400.0,Salaried,580.0,19.3,Auto Loan,926000.0,6.0,240,South,Chennai,3,2,391500.0,0,Active,29/10/2024,2026-11-18
112164,41,,Salaried,612.0,63.6,Personal Loan,613000.0,15.23,180,East,Bhubaneswar,0,1,368300.0,0,Active,09-01-2022,2023-08-06
110394,36,60500.0,Unemployed,483.0,80.2,Home Loan,1826000.0,16.19,48,South,Bengaluru,0,1,712500.0,0,Active,2024-04-24,2024-11-04
108382,44,67600.0,Self-Employed,696.0,,Auto Loan,966000.0,11.92,60, North,Delhi,3,2,406700.0,0,Active,2021-01-15,2021-12-02
100398,56,41000.0,Salaried,725.0,59.1,Home Loan,4961000.0,16.16,60,East,Patna,0,1,2552300.0,0,Active,2023-08-11,2024-11-07
120986,41,68100.0,Salaried,745.0,,Auto Loan,863000.0,8.71,84,east,Kolkata,0,2,691100.0,0,Active,2022-01-09,2024-02-06
120079,37,,Salaried,594.0,,Auto Loan,533000.0,7.1,180,West,Pune,0,2,378300.0,0,Active,2024-12-06,2026-06-10
118493,40,59100.0,Salaried,610.0,49.4,Home Loan,4618000.0,10.78,24,North,Delhi,0,1,3698600.0,0,Active,2024-04-10,2025-01-27
113862,58,53600.0,Retired,632.0,29.3,Home Loan,2857000.0,12.86,36,North,Chandigarh,0,0,344500.0,0,Active,2022-05-10,2023-12-14
105473,36,43500.0,Unemployed,654.0,48.7,Auto Loan,927000.0,7.3,60,West,Ahmedabad,3,2,689000.0,0,Active,2022-12-11,2024-06-03
108406,18,38200.0,Salaried,733.0,32.6,Education Loan,637000.0,15.96,180, West,Pune,2,2,370900.0,0,Active,2021-10-02,2023-09-16
104047,48,129500.0,Salaried,495.0,42.1,Home Loan,4286000.0,13.11,240,Central,Raipur,0,0,2593700.0,26,Delinquent,2024-03-04,2025-09-18
114300,69,118700.0,Salaried,626.0,45.9,Auto Loan,670000.0,10.59,180,North,Chandigarh,0,1,301900.0,0,Active,2021-01-26,2021-12-02
111688,18,45700.0,Salaried,524.0,51.7,Auto Loan,823000.0,9.56,24,North,Chandigarh,0,2,599200.0,30,Delinquent,2023-05-29,2023-08-27
104695,38,78600.0,Salaried,659.0,48.4,Business Loan,1758000.0,16.4,180,North,Delhi,0,2,971500.0,0,Active,2021-06-28,2023-03-26
117822,18,74700.0,Salaried,623.0,11.5,Business Loan,2247000.0,13.67,60,West,Mumbai,1,0,1246200.0,0,Active,2024-05-04,2024-07-16
117679,29,22000.0,Salaried,651.0,41.2,Education Loan,1305000.0,8.96,48,West,Mumbai,0,2,465600.0,0,Active,2021-04-14,2021-05-21
102476,49,,Self-Employed,799.0,30.3,Credit Card,153000.0,10.79,180,North,Delhi,0,1,39100.0,0,Active,2023-04-30,2024-05-08
103631,47,160500.0,Salaried,600.0,,Auto Loan,1050000.0,6.0,120,West,Ahmedabad,0,1,0.0,0,Closed,2023-01-13,2025-01-14
115241,45,79200.0,Unemployed,544.0,56.6,Auto Loan,846000.0,11.5,24,West,Mumbai,3,2,603200.0,15,Delinquent,2021-09-12,2022-09-28
118071,55,132200.0,Salaried,639.0,41.2,Home Loan,3127000.0,13.72,36,North,Lucknow,2,2,1650300.0,0,Active,2024-04-03,2024-07-14
114663,37,62300.0,Retired,690.0,25.5,Credit Card,122000.0,6.0,12,North,Chandigarh,0,6,96000.0,0,Active,2023-10-29,2024-07-21
103683,42,32500.0,Salaried,603.0,35.6,Home Loan,2414000.0,6.0,12,East,Bhubaneswar,0,1,0.0,0,Closed,2023-11-21,2025-09-24
108547,41,93700.0,Salaried,579.0,37.7,Credit Card,199000.0,7.83,48,South,Chennai,0,0,0.0,0,Closed,2022-02-11,2023-03-24
119280,42,80900.0,Self-Employed,818.0,48.9,Home Loan,1284000.0,15.58,48,West,Pune,0,3,683100.0,0,Active,2023-10-13,2025-08-24
100866,35,29100.0,Unemployed,796.0,37.9,Education Loan,414000.0,14.03,60,South,Chennai,0,2,243800.0,0,Active,2023-11-30,2024-05-16
106611,48,47700.0,Salaried,693.0,38.9,Education Loan,898000.0,13.0,48,West,Mumbai,0,1,552100.0,50,Delinquent,2022-05-25,2023-07-10
105922,42,53000.0,Salaried,683.0,41.8,Personal Loan,396000.0,9.23,36,West,Mumbai,1,0,265200.0,0,Active,2021-06-03,2023-05-22
113988,53,22800.0,SELF EMPLOYED,753.0,29.6,Credit Card,175000.0,10.17,12,Central,Raipur,1,0,0.0,0,Closed,2023-09-02,2025-06-08
104198,21,40600.0,Salaried,631.0,31.1,Personal Loan,476000.0,10.18,48,Central,Bhopal,0,0,328400.0,0,Active,2022-02-06,2022-10-29
115682,47,43800.0,Unemployed,678.0,41.4,Business Loan,1335000.0,,12,West,Mumbai,0,2,981500.0,0,Active,2021-06-18,2023-05-24
100910,66,49100.0,Unemployed,528.0,29.8,Personal Loan,494000.0,10.99,48,North,Chandigarh,0,0,0.0,0,Closed,2024-08-12,2025-12-29
108866,55,57600.0,Business Owner,511.0,40.7,Education Loan,1000000.0,13.46,60,Central,Bhopal,0,1,526900.0,0,Active,2022-04-26,2023-05-29
112683,48,135800.0,Salaried,708.0,44.7,Home Loan,3446000.0,12.45,240,East,Patna,2,2,2306700.0,0,Active,2023-02-18,2023-07-14
120918,27,-2928.387003521964,Self-Employed,642.0,10.2,Credit Card,221000.0,12.92,36,Central,Bhopal,0,0,161200.0,0,Active,2021-11-08,2023-11-07
101173,41,11300.0,Self-Employed,683.0,43.0,Home Loan,2877000.0,10.65,12,Central,Bhopal,0,1,972400.0,0,Active,2022-07-08,2023-01-04
116470,43,23100.0,Retired,827.0,38.6,Business Loan,1669000.0,9.77,120,North,Delhi,0,3,0.0,0,Closed,2023-04-03,2023-10-30
112237,68,43700.0,Self-Employed,704.0,8.8,Business Loan,1778000.0,14.23,60,North,Delhi,0,1,0.0,0,Closed,2024-07-11,2025-11-19
100612,39,66600.0,Business Owner,582.0,12.7,Credit Card,204000.0,13.06,12,East,Kolkata,0,2,0.0,0,Closed,2023-02-14,2024-06-16
121048,36,100600.0,Business Owner,772.0,-4.5,Business Loan,1955000.0,17.7,120,Central,Raipur,0,0,0.0,0,Closed,2023-03-23,2023-07-28
114563,58,30200.0,self employed,561.0,18.3,Business Loan,2347000.0,10.05,48,North,Chandigarh,0,2,0.0,0,Closed,2021-07-14,2022-01-18
104003,40,,Self-Employed,658.0,51.1,Home Loan,4051000.0,10.45,36,East,Kolkata,0,1,0.0,0,Closed,2022-03-30,2023-11-07
108096,72,67400.0,Salaried,684.0,32.0,Home Loan,4563000.0,13.52,180,Central,Bhopal,0,0,0.0,0,Closed,2022-06-12,2023-03-22
114976,36,14800.0,Salaried,618.0,8.3,Education Loan,737000.0,14.15,240,West,Ahmedabad,0,6,155500.0,0,Active,2024-06-24,2025-07-24
114064,31,63000.0,,539.0,21.4,Credit Card,20000.0,11.2,24,South,Bengaluru,2,0,11900.0,0,Active,2022-05-12,2023-06-12
107309,27,48500.0,Unemployed,667.0,42.4,Auto Loan,551000.0,14.62,120,West,Mumbai,1,1,362000.0,2,Delinquent,2024-09-18,2025-07-12
100781,42,,Unemployed,739.0,32.7,Personal Loan,473000.0,14.93,240,North,Lucknow,1,1,0.0,0,Closed,2021-09-19,2024-02-06
111621,36,28700.0,Salaried,631.0,24.4,Home Loan,967000.0,13.59,120,North,Delhi,0,1,685000.0,0,Active,2023-05-03,2023-07-19
118747,44,60200.0,,642.0,20.0,Home Loan,4217000.0,12.52,12,Central,Nagpur,0,1,0.0,0,Closed,2022-01-03,2023-02-13
103985,43,66900.0,Salaried,739.0,53.8,Personal Loan,439000.0,12.23,60,South,Bengaluru,0,1,199900.0,76,Default,2021-09-24,2023-03-11
105510,38,65800.0,Salaried,553.0,-0.9,Home Loan,3128000.0,11.96,120,West,Ahmedabad,0,1,460300.0,0,Active,2022-06-06,2023-10-18
115181,35,38500.0,Unemployed,716.0,49.9,Personal Loan,420000.0,9.53,120,East,Kolkata,0,3,254200.0,0,Active,2023-02-12,2025-01-26
115405,44,53600.0,Business Owner,655.0,36.8,Education Loan,1235000.0,10.34,84,South,Hyderabad,0,1,924800.0,31,Delinquent,2023-11-13,2025-05-07
114406,48,34100.0,Unemployed,729.0,45.6,Credit Card,113000.0,13.35,120,East,Bhubaneswar,0,1,12500.0,0,Active,2021-12-06,2023-03-01
118096,57,34300.0,Salaried,513.0,54.3,Personal Loan,326000.0,13.82,240,East,Bhubaneswar,1,0,79000.0,0,Active,2023-11-15,2026-01-17
117380,39,89300.0,Salaried,639.0,33.1,Education Loan,1333000.0,10.76,120,South,Hyderabad,0,1,915400.0,89,Default,2024-04-14,2024-12-20
102796,30,76300.0,Salaried,714.0,30.3,Personal Loan,457000.0,6.0,120,West,Ahmedabad,1,0,364900.0,0,Active,2023-08-21,2025-01-10
102691,28,94200.0,Unemployed,480.0,41.5,Business Loan,1147000.0,7.65,240,North,Chandigarh,0,5,378200.0,0,Active,02-Oct-2022,2024-07-22
111868,18,146500.0,Business Owner,593.0,63.1,Credit Card,181000.0,9.34,60,North,Delhi,1,0,117000.0,20,Delinquent,2021-07-06,2022-07-04
104460,48,30000.0,Salaried,704.0,37.9,Auto Loan,670000.0,16.21,240,North,Lucknow,0,1,311400.0,0,Active,2023-01-28,2024-01-16
101292,70,43900.0,Business Owner,553.0,38.5,Education Loan,1052000.0,12.28,12,East,Kolkata,1,4,408200.0,0,Active,2023-08-07,2024-10-09
106504,24,33100.0,Retired,684.0,26.8,Auto Loan,413000.0,15.53,120,East,Patna,0,1,110400.0,0,Active,2021-04-16,2022-07-20
110472,41,40600.0,Unemployed,657.0,29.9,Personal Loan,765000.0,17.07,60,West,Ahmedabad,0,0,378800.0,0,Active,08-08-2024,2025-05-17
111372,18,55600.0,Salaried,641.0,20.6,Auto Loan,1203000.0,17.33,120,South,Hyderabad,0,0,1125100.0,0,Active,2022-03-14,2023-08-06
119015,22,66500.0,Salaried,677.0,34.6,Business Loan,1530000.0,6.42,180,Central,Nagpur,0,1,713500.0,0,active,2024-09-01,2026-10-27
100926,22,43900.0,Self-Employed,694.0,41.3,Home Loan,5095000.0,9.18,180,South,Chennai,0,1,4708900.0,0,Active,2022-12-03,2024-12-10
118618,44,67900.0,Business Owner,648.0,42.7,Personal Loan,631000.0,11.46,84,Central,Bhopal,1,2,426500.0,0,Active,2021-12-22,2023-11-05
112028,69,73600.0,Business Owner,702.0,48.0,Personal Loan,407000.0,9.12,120,South,Hyderabad,0,1,57500.0,40,Delinquent,2024-09-05,2026-09-09
106717,53,31200.0,Retired,723.0,23.8,Home Loan,4004000.0,12.33,12,East,Kolkata,0,1,1071100.0,0,Active,2023-02-14,2024-09-15
117357,18,38500.0,Salaried,689.0,31.5,Personal Loan,377000.0,9.56,24,East,Kolkata,0,2,0.0,0,Closed,2022-12-19,2024-09-10
110704,55,45900.0,Salaried,677.0,29.8,Education Loan,922000.0,20.11,84,East,Patna,0,2,112600.0,0,Active,2024-09-23,2025-01-31
105985,59,45600.0,Salaried,652.0,36.3,Personal Loan,226000.0,14.46,60,South,Bengaluru,1,0,0.0,0,Closed,2022-09-03,2024-02-26
118861,40,38700.0,Salaried,625.0,30.2,Home Loan,1608000.0,12.19,84,East,Kolkata,0,2,1023000.0,11,Delinquent,2022-04-11,2024-02-16
109640,37,60900.0,Retired,501.0,14.5,Personal Loan,814000.0,8.38,36,Central,Raipur,1,1,536200.0,30,Delinquent,2021-05-15,2022-10-15
104263,49,158900.0,Salaried,639.0,39.0,Auto Loan,901000.0,12.51,48,East,Kolkata,0,2,459300.0,0,Active,2021-06-01,2023-06-24
106166,33,125700.0,Salaried,584.0,51.4,Personal Loan,470000.0,9.62,24,Central,Bhopal,1,4,83600.0,0,Active,2021-09-09,2022-07-26
120764,44,17900.0,Salaried,638.0,18.5,Auto Loan,509000.0,9.59,84,West,Mumbai,2,1,0.0,0,Closed,2022-04-30,2023-06-27
120451,45,45200.0,Salaried,781.0,50.0,Home Loan,2728000.0,10.61,48,South,Bengaluru,0,1,1745800.0,0,Active,2021-04-25,2022-02-11
118820,30,59500.0,Salaried,657.0,,Home Loan,3690000.0,8.14,48,East,Patna,2,0,2921300.0,0,Active,2023-09-08,2025-05-24
107353,34,130000.0,Salaried,638.0,43.8,Home Loan,2596000.0,9.75,84,SOUTH ,Bengaluru,0,1,1296000.0,25,Delinquent,2021-07-15,2022-12-28
109110,45,19900.0,Unemployed,712.0,19.8,Education Loan,1205000.0,8.2,36,South,Hyderabad,1,1,894300.0,87,Delinquent,2024-03-04,2025-02-22
114539,22,47500.0,Self-Employed,610.0,63.0,Credit Card,167000.0,10.33,24,South,Bengaluru,0,0,46700.0,0,Active,2022-06-01,2024-02-28
120298,65,61900.0,Salaried,753.0,17.2,Home Loan,3190000.0,13.28,120,West,Ahmedabad,0,2,2576700.0,18,Delinquent,2022-01-21,2023-04-21
111158,38,36400.0,Salaried,539.0,36.5,Business Loan,1904000.0,16.8,48,West,Pune,1,1,1257100.0,0,Active,2022-11-21,2023-03-12
117220,26,58500.0,Self-Employed,581.0,46.6,Education Loan,640000.0,14.08,36,North,Delhi,0,0,329300.0,0,Active,2024-09-27,2025-07-21
112162,48,81000.0,Retired,546.0,13.7,Personal Loan,214000.0,8.3,24,South,Bengaluru,0,1,151400.0,0,Active,2024-04-25,2025-05-09
121400,47,89500.0,Self-Employed,577.0,47.9,Personal Loan,332000.0,11.25,48,North,Delhi,2,1,160800.0,0,Active,2023-05-04,2023-12-04
106225,46,21800.0,Salaried,654.0,27.8,Personal Loan,387000.0,15.64,120,South,Hyderabad,3,1,325200.0,0,Active,2024-11-03,2025-12-07
101650,71,115600.0,Salaried,683.0,16.8,Personal Loan,303000.0,12.17,84,North,Lucknow,0,5,191800.0,0,Active,2022-11-03,2024-04-27
102544,36,48600.0,Salaried,622.0,44.2,Auto Loan,505000.0,11.77,48,central,Bhopal,1,1,0.0,0,Closed,2022-04-27,2023-07-19
110998,54,66500.0,Salaried,846.0,21.6,Auto Loan,437000.0,12.57,36,East,Kolkata,0,2,191400.0,0,Active,2024-10-15,2025-01-03
111398,30,41900.0,Salaried,569.0,58.2,Home Loan,1238000.0,6.0,36,Central,Bhopal,0,1,844600.0,56,Delinquent,2021-07-24,2022-01-30
111374,37,112000.0,Self-Employed,413.0,36.6,Home Loan,2970000.0,11.42,12,East,Patna,0,1,2053200.0,0,Active,2021-10-02,2022-03-18
118422,38,94500.0,Salaried,688.0,41.1,Auto Loan,836000.0,13.98,84,West,Mumbai,0,1,676600.0,0,Active,2021-01-09,2022-12-09
103770,33,38600.0,Self-Employed,463.0,46.0,Personal Loan,559000.0,11.94,24,Central,Bhopal,1,1,444800.0,0,Active,2021-03-11,2023-03-24
107047,40,27300.0,Self-Employed,844.0,37.3,Personal Loan,454000.0,12.38,24,North,Lucknow,1,0,344300.0,0,Active,2023-10-13,2024-07-09
119235,42,43800.0,Salaried,700.0,45.8,Auto Loan,354000.0,12.97,120,North,Delhi,0,2,106200.0,0,Active,2024-10-30,2026-06-30
120741,20,71400.0,Business Owner,690.0,35.8,Business Loan,1540000.0,14.32,240,North,Chandigarh,0,2,0.0,0,Closed,2021-12-27,2022-09-29
104778,54,50300.0,Salaried,,36.7,Auto Loan,785000.0,13.0,240,Central,Bhopal,0,2,284800.0,0,Active,2021-04-28,2021-06-29
101313,57,35900.0, Self Employed ,602.0,55.7,Auto Loan,1063000.0,14.01,60,South,Hyderabad,0,2,368100.0,3,Delinquent,2021-12-18,2022-10-13
105327,34,69200.0,Salaried,687.0,37.3,Personal Loan,156000.0,13.05,12,East,Bhubaneswar,2,4,130700.0,0,Active,2021-10-07,2023-08-29
119578,48,181200.0,Retired,588.0,55.5,Personal Loan,85000.0,8.53,180,Central,Bhopal,0,1,9700.0,0,Active,2021-04-15,2021-09-21
111239,42,52800.0,Business Owner,654.0,27.6,Home Loan,4451000.0,15.78,240,North,Delhi,1,1,630600.0,0,Active,12-02-2024,2025-08-30
109602,55,44500.0,Self-Employed,733.0,43.8,Education Loan,661000.0,13.58,12,North,Chandigarh,0,1,0.0,0,Closed,2022-01-03,2024-03-04
112960,25,89600.0,Salaried,666.0,22.9,Education Loan,566000.0,14.2,180,South,Chennai,0,0,356900.0,0,ACTIVE,2022-08-09,2024-01-20
104780,18,50400.0,Self-Employed,643.0,31.4,Auto Loan,958000.0,6.0,180,North,Chandigarh,0,4,152200.0,0,Active,2022-01-10,2022-08-24
106023,70,35000.0,Salaried,691.0,21.1,Home Loan,5534000.0,10.0,120,West,Ahmedabad,0,3,1601600.0,0,Active,2023-04-11,2024-04-29
116842,52,18500.0,Salaried,721.0,27.0,Auto Loan,701000.0,9.15,36,North,Delhi,2,4,297600.0,0,Active,2022-03-22,2023-05-22
114867,52,172700.0,Salaried,734.0,16.1,Personal Loan,394000.0,12.92,36,South,Hyderabad,0,2,264800.0,0,Active,2022-10-18,2024-06-20
110321,43,29900.0,Salaried,702.0,19.2,Auto Loan,687000.0,9.48,60,West,Ahmedabad,0,1,71200.0,0,Active,2023-11-03,2026-01-04
120718,30,,Salaried,608.0,43.3,Home Loan,4587000.0,10.68,60,West,Pune,0,0,1689800.0,0,Active,2021-04-27,2022-08-01
116986,42,39000.0,Salaried,594.0,26.1,Education Loan,750000.0,14.49,36,East,Kolkata,2,1,258600.0,0,Active,2024-03-25,2026-05-10
120865,31,52500.0,Self-Employed,630.0,54.5,Auto Loan,832000.0,11.23,24,South,Hyderabad,0,2,0.0,0,Closed,2023-03-28,2025-07-23
103523,28,83000.0,Salaried,700.0,48.4,Auto Loan,672000.0,16.3,84,East,Patna,0,1,268800.0,187,Default,2023-06-12,2024-12-29
101256,25,28300.0,Business Owner,776.0,28.2,Education Loan,799000.0,11.89,12,East,Bhubaneswar,0,1,315300.0,0,Active,2022-01-25,2023-06-22
104389,42,120600.0,Business Owner,732.0,,Business Loan,1359000.0,11.84,36,North,Delhi,0,1,1115700.0,0,Active,2022-03-28,2024-02-07
102373,42,64000.0,Salaried,531.0,41.4,Home Loan,2312000.0,14.53,36,North,Chandigarh,0,1,1703200.0,0,Active,30-May-2023,2024-04-02
106346,41,70400.0,Salaried,687.0,12.3,Business Loan,3052000.0,8.89,48,North,Delhi,1,1,2263100.0,0,Active,2022-11-14,2024-01-30
100227,41,74100.0,Salaried,602.0,8.6,Education Loan,1572000.0,15.11,48,,Nagpur,0,2,1339700.0,9,Delinquent,2023-12-27,2025-07-15
105064,24,27900.0,Self-Employed,550.0,50.3,Personal Loan,470000.0,14.1,24,East,Kolkata,0,1,425000.0,0,Active,2021-11-26,2023-12-28
117645,43,94800.0,Self-Employed,676.0,15.8,Auto Loan,638000.0,13.04,48,East,Kolkata,1,0,190400.0,0,Active,2023-03-31,2023-11-05
117452,49,14600.0,Salaried,748.0,32.2,Credit Card,203000.0,11.76,120,West,Ahmedabad,0,1,101300.0,0,Active,2023-11-29,2025-10-07
102534,29,16500.0,Business Owner,733.0,47.6,Education Loan,874000.0,9.94,24,East,Kolkata,0,1,468200.0,0,Active,2024-09-24,2025-01-02
117623,59,137500.0,Business Owner,748.0,32.1,Personal Loan,271000.0,14.46,240,North,Delhi,0,0,256500.0,0,Active,2024-08-06,2024-12-20
115240,72,65400.0,Business Owner,773.0,76.2,Auto Loan,890000.0,16.69,12,Central,Raipur,0,2,264200.0,0,Active,2022-03-27,2023-03-15
107802,32,19200.0,Retired,633.0,11.7,Personal Loan,246000.0,17.46,120,North,Lucknow,0,2,0.0,0,Closed,2021-10-04,2024-02-25
116037,46,65800.0,Unemployed,693.0,45.7,Personal Loan,417000.0,12.05,84,Central,Bhopal,0,1,316400.0,0,Active,2023-04-13,2024-04-09
111003,53,26000.0,Salaried,440.0,39.1,Home Loan,3972000.0,14.67,180,east,Patna,3,3,3363300.0,29,Delinquent,2022-07-28,2023-04-06
111104,43,65400.0,Salaried,502.0,32.5,Auto Loan,1081000.0,10.83,60,West,Mumbai,0,3,556100.0,0,Active,2022-11-10,2023-09-19
115537,53,69400.0,Salaried,552.0,51.9,Home Loan,5548000.0,13.0,24,South,Bengaluru,1,2,4007400.0,0,Active,2022-12-17,2024-03-29
116784,47,55700.0,Salaried,568.0,16.1,Home Loan,3145000.0,15.12,180,South,Hyderabad,0,1,328200.0,30,Delinquent,2021-01-23,2023-02-23
104025,32,46400.0,Business Owner,729.0,47.1,Home Loan,2753000.0,8.12,120,North,Delhi,2,2,412600.0,0,Active,2022-05-13,2022-12-25
102188,37,81000.0,Salaried,586.0,57.3,Home Loan,2459000.0,9.05,120,North,Chandigarh,1,2,1256800.0,0,Active,2021-09-20,2021-11-19
121106,49,78900.0,Salaried,677.0,5.0,Personal Loan,451000.0,12.79,36,North,Lucknow,0,1,257200.0,0,Active,2023-06-19,2023-08-29
107139,34,38700.0,Retired,694.0,57.4,Business Loan,2337000.0,8.23,48,West,Pune,0,3,1516000.0,0,Active,2022-08-08,2024-06-25
111139,34,63400.0,Salaried,685.0,32.6,Education Loan,654000.0,9.18,48,Central,Raipur,0,1,472100.0,0,Active,2021-12-28,2023-11-24
112520,39,144900.0,Self-Employed,763.0,26.6,Auto Loan,620000.0,10.9,120,South,Bengaluru,0,1,0.0,0,Closed,2023-02-11,2023-06-28
120803,59,31400.0,Salaried,482.0,42.3,Auto Loan,997000.0,11.81,36,West,Ahmedabad,1,1,0.0,0,Closed,2021-08-27,2023-06-28
114427,35,32600.0,Salaried,548.0,19.3,Personal Loan,335000.0,13.77,12,South,Bengaluru,2,0,64500.0,0,Active,2021-08-15,2023-07-21
114590,42,100900.0,Self-Employed,587.0,15.0,Credit Card,133000.0,7.6,180,West,Mumbai,0,1,109700.0,0,Active,2021-12-31,2023-01-25
107487,55,31800.0,Retired,578.0,46.8,Business Loan,1482000.0,11.6,48,North,Chandigarh,3,2,1375600.0,38,Default,2024-06-27,2025-01-31
113731,43,47400.0,Salaried,716.0,13.6,Education Loan,845000.0,14.5,180,South,Bengaluru,0,3,114700.0,0,Active,2023-10-11,2025-01-28
110958,43,151800.0,Salaried,578.0,32.6,Personal Loan,206000.0,8.42,24,Central,Nagpur,3,1,90600.0,0,Active,2023-10-03,2025-08-06
109855,33,87700.0,Salaried,727.0,18.9,Education Loan,1515000.0,10.36,180,Central,Bhopal,0,0,0.0,0,Closed,2021-06-13,2022-02-19
